dataset,condition,run_index,run_seed,feature_id,display_name,relevance,confidence,request_key
golub,real,3,31,F001703,GenBank accession U90909 expression,0,2,real_run3_golub_chunk001
golub,real,3,31,F001661,GenBank accession U82303 expression,0,2,real_run3_golub_chunk001
golub,real,3,31,F002708,GenBank accession S37730 expression,0,2,real_run3_golub_chunk001
golub,real,3,31,F001867,GenBank accession X56199 expression,0,2,real_run3_golub_chunk001
golub,real,3,31,F001678,HAS3 gene expression,1,3,real_run3_golub_chunk001
golub,real,3,31,F002628,GenBank accession L38490 expression,0,2,real_run3_golub_chunk001
golub,real,3,31,F002812,ATM gene expression,2,3,real_run3_golub_chunk001
golub,real,3,31,F002704,CYP11B1 gene expression,1,3,real_run3_golub_chunk001
golub,real,3,31,F002173,RFB30 gene expression,1,3,real_run3_golub_chunk001
golub,real,3,31,F000257,KIAA0158 gene expression,1,3,real_run3_golub_chunk001
golub,real,3,31,F000641,CIP2 gene expression,1,3,real_run3_golub_chunk001
golub,real,3,31,F002438,GenBank accession M19311 expression,0,2,real_run3_golub_chunk001
golub,real,3,31,F002843,GenBank accession U79261 expression,0,2,real_run3_golub_chunk001
golub,real,3,31,F000128,GenBank accession D23662 expression,0,2,real_run3_golub_chunk001
golub,real,3,31,F002296,KIAA0221 gene expression,1,3,real_run3_golub_chunk001
golub,real,3,31,F001205,GenBank accession U10439 expression,0,2,real_run3_golub_chunk001
golub,real,3,31,F000418,HG2724-HT2820_at expression feature,0,3,real_run3_golub_chunk001
golub,real,3,31,F001154,GenBank accession U03272 expression,0,2,real_run3_golub_chunk001
golub,real,3,31,F000977,GenBank accession M74524 expression,0,2,real_run3_golub_chunk001
golub,real,3,31,F000770,GJA1P1 gene expression,1,3,real_run3_golub_chunk001
golub,real,3,31,F001079,GenBank accession M98539 expression,0,2,real_run3_golub_chunk001
golub,real,3,31,F000034,CFTR gene expression,1,3,real_run3_golub_chunk001
golub,real,3,31,F002363,GenBank accession U96131 expression,0,2,real_run3_golub_chunk001
golub,real,3,31,F001390,GenBank accession U41668 expression,0,2,real_run3_golub_chunk001
golub,real,3,31,F000394,HG1612-HT1612_at expression feature,0,3,real_run3_golub_chunk001
golub,real,3,31,F002910,dbi/acbp gene expression,1,3,real_run3_golub_chunk001
golub,real,3,31,F003035,CYP1A2 gene expression,1,3,real_run3_golub_chunk001
golub,real,3,31,F001410,GenBank accession U45955 expression,0,2,real_run3_golub_chunk001
golub,real,3,31,F001618,FTP3 gene expression,1,3,real_run3_golub_chunk001
golub,real,3,31,F000218,GenBank accession D50525 expression,0,2,real_run3_golub_chunk001
golub,real,3,31,F001276,GenBank accession U22055 expression,0,2,real_run3_golub_chunk001
golub,real,3,31,F001445,FRP1 gene expression,2,3,real_run3_golub_chunk001
golub,real,3,31,F002905,H-plk gene expression,1,3,real_run3_golub_chunk001
golub,real,3,31,F000797,GenBank accession M22632 expression,0,2,real_run3_golub_chunk001
golub,real,3,31,F001027,GenBank accession M88282 expression,0,2,real_run3_golub_chunk001
golub,real,3,31,F000847,GenBank accession M31013 expression,0,2,real_run3_golub_chunk001
golub,real,3,31,F002257,GenBank accession Z49878 expression,0,2,real_run3_golub_chunk001
golub,real,3,31,F002267,unknown gene expression,0,3,real_run3_golub_chunk001
golub,real,3,31,F000671,HEK8 gene expression,1,3,real_run3_golub_chunk001
golub,real,3,31,F001102,orf1 5' to PD-ECGF/TP gene expression,1,3,real_run3_golub_chunk001
golub,real,3,31,F002450,KIAA0162 gene expression,1,3,real_run3_golub_chunk001
golub,real,3,31,F002962,ZNF37A gene expression,1,3,real_run3_golub_chunk001
golub,real,3,31,F001065,PBGD gene expression,2,3,real_run3_golub_chunk001
golub,real,3,31,F000494,GenBank accession J03798 expression,0,2,real_run3_golub_chunk001
golub,real,3,31,F001640,GenBank accession U79285 expression,0,2,real_run3_golub_chunk001
golub,real,3,31,F001135,GenBank accession U01038 expression,0,2,real_run3_golub_chunk001
golub,real,3,31,F001545,Dopamine-beta-hydroxylase-like gene expression,1,3,real_run3_golub_chunk001
golub,real,3,31,F000628,GenBank accession L21954 expression,0,2,real_run3_golub_chunk001
golub,real,3,31,F002031,brk gene expression,2,3,real_run3_golub_chunk001
golub,real,3,31,F002365,GenBank accession X04526 expression,0,2,real_run3_golub_chunk001
golub,real,3,31,F002324,NB-1 gene expression,2,3,real_run3_golub_chunk001
golub,real,3,31,F000033,GenBank accession AB003177 expression,0,2,real_run3_golub_chunk001
golub,real,3,31,F000600,GenBank accession L15702 expression,0,2,real_run3_golub_chunk001
golub,real,3,31,F000163,KIAA0064 gene expression,1,3,real_run3_golub_chunk001
golub,real,3,31,F002897,HG2239-HT2324_r_at expression feature,0,3,real_run3_golub_chunk001
golub,real,3,31,F000963,GenBank accession M68864 expression,0,2,real_run3_golub_chunk001
golub,real,3,31,F002520,GenBank accession HT26388 expression,0,2,real_run3_golub_chunk001
golub,real,3,31,F001690,GenBank accession U89355 expression,0,2,real_run3_golub_chunk001
golub,real,3,31,F002612,GenBank accession L23333 expression,0,2,real_run3_golub_chunk001
golub,real,3,31,F000927,GenBank accession M61199 expression,0,2,real_run3_golub_chunk001
golub,real,3,31,F001948,EWS gene expression,3,3,real_run3_golub_chunk001
golub,real,3,31,F002580,CD43 gene expression,3,3,real_run3_golub_chunk001
golub,real,3,31,F002755,GenBank accession X75091 expression,0,2,real_run3_golub_chunk001
golub,real,3,31,F002942,H1F3 gene expression,1,3,real_run3_golub_chunk001
golub,real,3,31,F000571,GenBank accession L10373 expression,0,2,real_run3_golub_chunk001
golub,real,3,31,F002800,IL3BP1 gene expression,2,3,real_run3_golub_chunk001
golub,real,3,31,F002951,ICErel-II gene expression,2,3,real_run3_golub_chunk001
golub,real,3,31,F002685,SCAD gene expression,1,3,real_run3_golub_chunk001
golub,real,3,31,F000207,GenBank accession D45248 expression,0,2,real_run3_golub_chunk001
golub,real,3,31,F001890,GenBank accession X60221 expression,0,2,real_run3_golub_chunk001
golub,real,3,31,F001146,GenBank accession U02556 expression,0,2,real_run3_golub_chunk001
golub,real,3,31,F001408,CPBP gene expression,1,3,real_run3_golub_chunk001
golub,real,3,31,F000761,TK1 gene expression,2,3,real_run3_golub_chunk001
golub,real,3,31,F001634,GenBank accession U79265 expression,0,2,real_run3_golub_chunk001
golub,real,3,31,F000311,RBP-MS gene expression,1,3,real_run3_golub_chunk001
golub,real,3,31,F001953,GenBank accession X67594 expression,0,2,real_run3_golub_chunk001
golub,real,3,31,F002153,hHb5 gene expression,1,3,real_run3_golub_chunk001
golub,real,3,31,F002100,BCL7B gene expression,2,3,real_run3_golub_chunk001
golub,real,3,31,F000321,GenBank accession D85815 expression,0,2,real_run3_golub_chunk001
golub,real,3,31,F002955,GenBank accession U84388 expression,0,2,real_run3_golub_chunk001
golub,real,3,31,F002120,pyst2 gene expression,1,3,real_run3_golub_chunk001
golub,real,3,31,F001970,GenBank accession X69878 expression,0,2,real_run3_golub_chunk001
golub,real,3,31,F000872,ITGA2B gene expression,3,3,real_run3_golub_chunk001
golub,real,3,31,F001208,MAGE11 gene expression,1,3,real_run3_golub_chunk001
golub,real,3,31,F003025,GenBank accession M90356 expression,0,2,real_run3_golub_chunk001
golub,real,3,31,F001941,casK gene expression,1,3,real_run3_golub_chunk001
golub,real,3,31,F002833,Creb-rp gene expression,2,3,real_run3_golub_chunk001
golub,real,3,31,F000157,GenBank accession D30036 expression,0,2,real_run3_golub_chunk001
golub,real,3,31,F001483,GenBank accession U53830 expression,0,2,real_run3_golub_chunk001
golub,real,3,31,F000250,Munc-18-3 gene expression,1,3,real_run3_golub_chunk001
golub,real,3,31,F000252,Munc-18-1 gene expression,1,3,real_run3_golub_chunk001
golub,real,3,31,F000319,LIMK2b gene expression,1,3,real_run3_golub_chunk001
golub,real,3,31,F001288,GenBank accession U24704 expression,0,2,real_run3_golub_chunk001
golub,real,3,31,F000084,KIAA0011 gene expression,1,3,real_run3_golub_chunk001
golub,real,3,31,F002980,GAP43 gene expression,1,3,real_run3_golub_chunk001
golub,real,3,31,F001076,GenBank accession M97925 expression,0,2,real_run3_golub_chunk001
golub,real,3,31,F001507,GenBank accession U59302 expression,0,2,real_run3_golub_chunk001
golub,real,3,31,F001746,GenBank accession X02910 expression,0,2,real_run3_golub_chunk001
golub,real,3,31,F000490,GenBank accession J03589 expression,0,2,real_run3_golub_chunk001
golub,real,3,31,F002518,IGF2 gene expression,2,3,real_run3_golub_chunk001
golub,real,3,31,F001191,EPLG2 gene expression,1,3,real_run3_golub_chunk001
golub,real,3,31,F002434,KIAA9001 gene expression,1,3,real_run3_golub_chunk001
golub,real,3,31,F001295,ACP1 gene expression,1,3,real_run3_golub_chunk001
golub,real,3,31,F000202,KIAA0097 gene expression,1,3,real_run3_golub_chunk001
golub,real,3,31,F003026,MAGE5b gene expression,1,3,real_run3_golub_chunk001
golub,real,3,31,F000486,GenBank accession J03191 expression,0,2,real_run3_golub_chunk001
golub,real,3,31,F001845,TCP1 gene expression,1,3,real_run3_golub_chunk001
golub,real,3,31,F002019,hMpv17 gene expression,1,3,real_run3_golub_chunk001
golub,real,3,31,F001679,GenBank accession U86602 expression,0,2,real_run3_golub_chunk001
golub,real,3,31,F002516,HG3523-HT4899_s_at expression feature,0,3,real_run3_golub_chunk001
golub,real,3,31,F002147,GenBank accession X98411 expression,0,2,real_run3_golub_chunk001
golub,real,3,31,F002890,IGHD gene expression,3,3,real_run3_golub_chunk001
golub,real,3,31,F000186,KIAA0075 gene expression,1,3,real_run3_golub_chunk001
golub,real,3,31,F000888,CSF1 gene expression,2,3,real_run3_golub_chunk001
golub,real,3,31,F002707,GenBank accession M34338 expression,0,2,real_run3_golub_chunk001
golub,real,3,31,F000026,GenBank accession AB000584 expression,0,2,real_run3_golub_chunk001
golub,real,3,31,F001572,SCA2 gene expression,1,3,real_run3_golub_chunk001
golub,real,3,31,F002803,HBRF gene expression,1,3,real_run3_golub_chunk001
golub,real,3,31,F000835,SNRPB1 gene expression,1,3,real_run3_golub_chunk001
golub,real,3,31,F001550,BAF155 gene expression,1,3,real_run3_golub_chunk001
golub,real,3,31,F002232,GenBank accession Z31357 expression,0,2,real_run3_golub_chunk001
golub,real,3,31,F001412,GenBank accession U46194 expression,0,2,real_run3_golub_chunk001
golub,real,3,31,F002080,pBSCF gene expression,1,3,real_run3_golub_chunk001
golub,real,3,31,F000611,GenBank accession L19267 expression,0,2,real_run3_golub_chunk001
golub,real,3,31,F002651,UROD gene expression,1,3,real_run3_golub_chunk001
golub,real,3,31,F001603,ISOT-3 gene expression,1,3,real_run3_golub_chunk001
golub,real,3,31,F000898,CSNK2A2 gene expression,1,3,real_run3_golub_chunk001
golub,real,3,31,F002739,My1 (PML) gene expression,3,3,real_run3_golub_chunk001
golub,real,3,31,F001382,GenBank accession U40490 expression,0,2,real_run3_golub_chunk001
golub,real,3,31,F002155,GenBank accession X99209 expression,0,2,real_run3_golub_chunk001
golub,real,3,31,F001238,GenBank accession U15782 expression,0,2,real_run3_golub_chunk001
golub,real,3,31,F000388,CGM7 gene expression,1,3,real_run3_golub_chunk001
golub,real,3,31,F002089,PEA-15 gene expression,1,3,real_run3_golub_chunk001
golub,real,3,31,F001836,ENO2 gene expression,1,3,real_run3_golub_chunk001
golub,real,3,31,F002940,GenBank accession M31932 expression,0,2,real_run3_golub_chunk001
golub,real,3,31,F002366,GenBank accession X05610 expression,0,2,real_run3_golub_chunk001
golub,real,3,31,F002012,GenBank accession X75962 expression,0,2,real_run3_golub_chunk001
golub,real,3,31,F002223,GenBank accession Z27113 expression,0,2,real_run3_golub_chunk001
golub,real,3,31,F001289,GenBank accession U25029 expression,0,2,real_run3_golub_chunk001
golub,real,3,31,F003042,GenBank accession U88902 expression,0,2,real_run3_golub_chunk001
golub,real,3,31,F001467,GenBank accession U51587 expression,0,2,real_run3_golub_chunk001
golub,real,3,31,F000899,GLUT5 gene expression,1,3,real_run3_golub_chunk001
golub,real,3,31,F000292,GenBank accession D82061 expression,0,2,real_run3_golub_chunk001
golub,real,3,31,F000990,KIN27 gene expression,1,3,real_run3_golub_chunk001
golub,real,3,31,F000285,KIAA0183 gene expression,1,3,real_run3_golub_chunk001
golub,real,3,31,F001145,GenBank accession U02493 expression,0,2,real_run3_golub_chunk001
golub,real,3,31,F000412,HG2415-HT2511_at expression feature,0,3,real_run3_golub_chunk001
golub,real,3,31,F001824,GenBank accession X16667 expression,0,2,real_run3_golub_chunk001
golub,real,3,31,F001820,GenBank accession X16416 expression,0,2,real_run3_golub_chunk001
golub,real,3,31,F000286,KIAA0184 gene expression,1,3,real_run3_golub_chunk001
golub,real,3,31,F001062,ACTN1 gene expression,1,3,real_run3_golub_chunk001
golub,real,3,31,F002795,GenBank accession U19252 expression,0,2,real_run3_golub_chunk001
golub,real,3,31,F000779,GenBank accession M20681 expression,0,2,real_run3_golub_chunk001
golub,real,3,31,F002825,TMP gene expression,1,3,real_run3_golub_chunk001
golub,real,3,31,F002849,GenBank accession U70439 expression,0,2,real_run3_golub_chunk001
golub,real,3,31,F000037,COX6B gene expression,1,3,real_run3_golub_chunk001
golub,real,3,31,F002170,GenBank accession Y00636 expression,0,2,real_run3_golub_chunk001
golub,real,3,31,F001013,NKG5 gene expression,3,3,real_run3_golub_chunk001
golub,real,3,31,F002681,GenBank accession M54915 expression,0,2,real_run3_golub_chunk001
golub,real,3,31,F001474,rpb-7 gene expression,1,3,real_run3_golub_chunk001
golub,real,3,31,F001153,GenBank accession U03270 expression,0,2,real_run3_golub_chunk001
golub,real,3,31,F000566,GenBank accession L08246 expression,0,2,real_run3_golub_chunk001
golub,real,3,31,F002087,Mi-2 gene expression,2,3,real_run3_golub_chunk001
golub,real,3,31,F001833,GenBank accession X17651 expression,0,2,real_run3_golub_chunk001
golub,real,3,31,F000678,GenBank accession L37043 expression,0,2,real_run3_golub_chunk001
golub,real,3,31,F002818,GenBank accession X85137 expression,0,2,real_run3_golub_chunk001
golub,real,3,31,F000413,HG2463-HT2559_at expression feature,0,3,real_run3_golub_chunk001
golub,real,3,31,F000885,GenBank accession M37033 expression,0,2,real_run3_golub_chunk001
golub,real,3,31,F002824,"NERF-1a,b gene expression",2,3,real_run3_golub_chunk001
golub,real,3,31,F002585,"glial fibrillary acidic protein, GFAP gene expression",1,3,real_run3_golub_chunk001
golub,real,3,31,F003033,GenBank accession X00351 expression,0,2,real_run3_golub_chunk001
golub,real,3,31,F000140,GenBank accession D26308 expression,0,2,real_run3_golub_chunk001
golub,real,3,31,F001929,GenBank accession X64838 expression,0,2,real_run3_golub_chunk001
golub,real,3,31,F001014,GenBank accession M86400 expression,0,2,real_run3_golub_chunk001
golub,real,3,31,F002057,PPP1CB gene expression,1,3,real_run3_golub_chunk001
golub,real,3,31,F001278,ndp52 gene expression,1,3,real_run3_golub_chunk001
golub,real,3,31,F003020,KRT6E gene expression,1,3,real_run3_golub_chunk001
golub,real,3,31,F000547,CD44 gene expression,3,3,real_run3_golub_chunk001
golub,real,3,31,F002848,FBP2 gene expression,1,3,real_run3_golub_chunk001
golub,real,3,31,F000926,GenBank accession M60922 expression,0,2,real_run3_golub_chunk001
golub,real,3,31,F001355,GenBank accession U37122 expression,0,2,real_run3_golub_chunk001
golub,real,3,31,F000921,EPB42 gene expression,1,3,real_run3_golub_chunk001
golub,real,3,31,F000149,KIAA0045 gene expression,1,3,real_run3_golub_chunk001
golub,real,3,31,F001326,FXR2 gene expression,1,3,real_run3_golub_chunk001
golub,real,3,31,F002276,GenBank accession Z93784 expression,0,2,real_run3_golub_chunk001
golub,real,3,31,F001104,Nrf2 gene expression,2,3,real_run3_golub_chunk001
golub,real,3,31,F001783,GenBank accession X12447 expression,0,2,real_run3_golub_chunk001
golub,real,3,31,F000638,XE169 gene expression,1,3,real_run3_golub_chunk001
golub,real,3,31,F002351,SMRT gene expression,2,3,real_run3_golub_chunk001
golub,real,3,31,F000840,GenBank accession M29877 expression,0,2,real_run3_golub_chunk001
golub,real,3,31,F002907,BTF4 gene expression,2,3,real_run3_golub_chunk001
golub,real,3,31,F001166,GALNS gene expression,1,3,real_run3_golub_chunk001
golub,real,3,31,F000786,NMB gene expression,1,3,real_run3_golub_chunk001
golub,real,3,31,F000031,KIAA0384 gene expression,1,3,real_run3_golub_chunk001
golub,real,3,31,F002661,PIM1 gene expression,3,3,real_run3_golub_chunk001
golub,real,3,31,F000756,PYGL gene expression,1,3,real_run3_golub_chunk001
golub,real,3,31,F000241,GenBank accession D61380 expression,0,2,real_run3_golub_chunk001
golub,real,3,31,F001765,GenBank accession X05276 expression,0,2,real_run3_golub_chunk001
golub,real,3,31,F000992,CAPL gene expression,1,3,real_run3_golub_chunk001
golub,real,3,31,F000827,GenBank accession M27819 expression,0,2,real_run3_golub_chunk001
golub,real,3,31,F000960,FSHR gene expression,1,3,real_run3_golub_chunk001
golub,real,3,31,F001162,MB-1 gene expression,3,3,real_run3_golub_chunk001
golub,real,3,31,F000745,GenBank accession M13755 expression,0,2,real_run3_golub_chunk001
golub,real,3,31,F000395,HG1614-HT1614_at expression feature,0,3,real_run3_golub_chunk001
golub,real,3,31,F000429,HG3227-HT3404_at expression feature,0,3,real_run3_golub_chunk001
golub,real,3,31,F002417,DBN1 gene expression,1,3,real_run3_golub_chunk001
golub,real,3,31,F002780,UDP-GalNAc:polypeptide N-acetylgalactosaminyltransferase/GalNAc-transferase gene expression,1,3,real_run3_golub_chunk001
golub,real,3,31,F000201,KIAA0100 gene expression,1,3,real_run3_golub_chunk001
golub,real,3,31,F002817,GenBank accession Z69030 expression,0,2,real_run3_golub_chunk001
golub,real,3,31,F001090,c-erbB3 gene expression,2,3,real_run3_golub_chunk001
golub,real,3,31,F000982,CA7 gene expression,1,3,real_run3_golub_chunk001
golub,real,3,31,F001189,GenBank accession U09196 expression,0,2,real_run3_golub_chunk001
golub,real,3,31,F002674,LCK gene expression,3,3,real_run3_golub_chunk001
golub,real,3,31,F001395,GenBank accession U43077 expression,0,2,real_run3_golub_chunk001
golub,real,3,31,F002671,GenBank accession M20203 expression,0,2,real_run3_golub_chunk001
